seed,model,metric,value
0,gru_normal,pval_esr_v3,0.8630066454038196
0,gru_student,pval_esr_v3,0.883380590081786
0,bekk_lstm_vector,pval_esr_v3,0.9518722616241417
0,bekk_lstm_scalar,pval_esr_v3,0.8879400263224358
0,bekk_lstm_mix,pval_esr_v3,0.9692295785314528
0,neural_bekk_asym_diag,pval_esr_v3,0.9641990611284936
0,bekk_symmetric,pval_esr_v3,0.9147093983252118
0,bekk_asymmetric,pval_esr_v3,0.8985419186854717
0,dcc,pval_esr_v3,0.8803966837274433
0,adcc,pval_esr_v3,0.8803966809246425
1,lstm_normal,pval_esr_v3,0.8651530141111803
1,lstm_student,pval_esr_v3,0.8700714956751889
1,gru_normal,pval_esr_v3,0.8689251181490372
1,gru_student,pval_esr_v3,0.8737653124590774
1,bekk_lstm_vector,pval_esr_v3,0.7705517136144662
1,bekk_lstm_scalar,pval_esr_v3,0.9041362765481469
1,bekk_lstm_mix,pval_esr_v3,0.9721216038676408
1,neural_bekk_asym_diag,pval_esr_v3,0.9514798113087366
1,bekk_symmetric,pval_esr_v3,0.9147093983252118
1,bekk_asymmetric,pval_esr_v3,0.8985419186854717
1,dcc,pval_esr_v3,0.8803966837274433
1,adcc,pval_esr_v3,0.8803966809246425
2,lstm_normal,pval_esr_v3,0.7829646708532926
2,lstm_student,pval_esr_v3,0.7902001484998777
2,gru_normal,pval_esr_v3,0.8528587121943291
2,gru_student,pval_esr_v3,0.9529456286314447
2,bekk_lstm_vector,pval_esr_v3,0.8134585954434561
2,bekk_lstm_scalar,pval_esr_v3,0.8466923869744055
2,bekk_lstm_mix,pval_esr_v3,0.9519296332777989
2,neural_bekk_asym_diag,pval_esr_v3,0.9672998838955832
2,bekk_symmetric,pval_esr_v3,0.9147093983252118
2,bekk_asymmetric,pval_esr_v3,0.8985419186854717
2,dcc,pval_esr_v3,0.8803966837274433
2,adcc,pval_esr_v3,0.8803966809246425
3,lstm_normal,pval_esr_v3,0.8281214234148999
3,lstm_student,pval_esr_v3,0.797506408735831
3,gru_normal,pval_esr_v3,0.866169777371398
3,gru_student,pval_esr_v3,0.8535666087304454
3,bekk_lstm_vector,pval_esr_v3,0.8145232092651128
3,bekk_lstm_scalar,pval_esr_v3,0.9012600036269407
3,bekk_lstm_mix,pval_esr_v3,0.9574680893293789
3,neural_bekk_asym_diag,pval_esr_v3,0.9501902917270036
3,bekk_symmetric,pval_esr_v3,0.9147093983252118
3,bekk_asymmetric,pval_esr_v3,0.8985419186854717
3,dcc,pval_esr_v3,0.8803966837274433
3,adcc,pval_esr_v3,0.8803966809246425
4,lstm_normal,pval_esr_v3,0.7722565009181324
4,lstm_student,pval_esr_v3,0.8600964715692964
4,gru_normal,pval_esr_v3,0.9012402878481278
4,gru_student,pval_esr_v3,0.8567435734829447
4,bekk_lstm_vector,pval_esr_v3,0.8311483437234871
4,bekk_lstm_scalar,pval_esr_v3,0.8673062781094283
4,bekk_lstm_mix,pval_esr_v3,0.9703789020398654
4,neural_bekk_asym_diag,pval_esr_v3,0.9534586536917384
4,bekk_symmetric,pval_esr_v3,0.9147093983252118
4,bekk_asymmetric,pval_esr_v3,0.8985419186854717
4,dcc,pval_esr_v3,0.8803966837274433
4,adcc,pval_esr_v3,0.8803966809246425
5,lstm_normal,pval_esr_v3,0.8182018146823855
5,lstm_student,pval_esr_v3,0.8719282939034974
5,gru_normal,pval_esr_v3,0.942785622033622
5,gru_student,pval_esr_v3,0.8984194851066858
5,bekk_lstm_vector,pval_esr_v3,0.8793353685842612
5,bekk_lstm_scalar,pval_esr_v3,0.9042677819270162
5,bekk_lstm_mix,pval_esr_v3,0.972150907133891
5,neural_bekk_asym_diag,pval_esr_v3,0.9778280452335806
5,bekk_symmetric,pval_esr_v3,0.9147093983252118
5,bekk_asymmetric,pval_esr_v3,0.8985419186854717
5,dcc,pval_esr_v3,0.8803966837274433
5,adcc,pval_esr_v3,0.8803966809246425
6,lstm_normal,pval_esr_v3,0.7965625654594101
6,lstm_student,pval_esr_v3,0.9237319432423762
6,gru_normal,pval_esr_v3,0.8338908523373074
6,gru_student,pval_esr_v3,0.8622939166493351
6,bekk_lstm_vector,pval_esr_v3,0.7712872897434018
6,bekk_lstm_scalar,pval_esr_v3,0.8794602723721113
6,bekk_lstm_mix,pval_esr_v3,0.9707950463026692
6,neural_bekk_asym_diag,pval_esr_v3,0.9658349998775861
6,bekk_symmetric,pval_esr_v3,0.9147093983252118
6,bekk_asymmetric,pval_esr_v3,0.8985419186854717
6,dcc,pval_esr_v3,0.8803966837274433
6,adcc,pval_esr_v3,0.8803966809246425
7,lstm_normal,pval_esr_v3,0.8421475114305235
7,lstm_student,pval_esr_v3,0.837377435818065
7,gru_normal,pval_esr_v3,0.8842053721247003
7,gru_student,pval_esr_v3,0.918468372734914
7,bekk_lstm_vector,pval_esr_v3,0.8831180106558916
7,bekk_lstm_scalar,pval_esr_v3,0.9072954426339283
7,bekk_lstm_mix,pval_esr_v3,0.9624791263785522
7,neural_bekk_asym_diag,pval_esr_v3,0.9553660178300519
7,bekk_symmetric,pval_esr_v3,0.9147093983252118
7,bekk_asymmetric,pval_esr_v3,0.8985419186854717
7,dcc,pval_esr_v3,0.8803966837274433
7,adcc,pval_esr_v3,0.8803966809246425
8,lstm_normal,pval_esr_v3,0.7766083014129322
8,lstm_student,pval_esr_v3,0.8575540951112537
8,gru_normal,pval_esr_v3,0.895235512798471
8,gru_student,pval_esr_v3,0.9000301987425093
8,bekk_lstm_vector,pval_esr_v3,0.789438204482966
8,bekk_lstm_scalar,pval_esr_v3,0.9071174771391225
8,bekk_lstm_mix,pval_esr_v3,0.9712525983872073
8,neural_bekk_asym_diag,pval_esr_v3,0.9800351838100329
8,bekk_symmetric,pval_esr_v3,0.9147093983252118
8,bekk_asymmetric,pval_esr_v3,0.8985419186854717
8,dcc,pval_esr_v3,0.8803966837274433
8,adcc,pval_esr_v3,0.8803966809246425
9,lstm_normal,pval_esr_v3,0.8734769022766787
9,lstm_student,pval_esr_v3,0.8735087969177279
9,gru_normal,pval_esr_v3,0.856041203457956
9,gru_student,pval_esr_v3,0.8962090834450367
9,bekk_lstm_vector,pval_esr_v3,0.8619041908106573
9,bekk_lstm_scalar,pval_esr_v3,0.9064856579056002
9,bekk_lstm_mix,pval_esr_v3,0.967051781911265
9,neural_bekk_asym_diag,pval_esr_v3,0.8695211313918986
9,bekk_symmetric,pval_esr_v3,0.9147093983252118
9,bekk_asymmetric,pval_esr_v3,0.8985419186854717
9,dcc,pval_esr_v3,0.8803966837274433
9,adcc,pval_esr_v3,0.8803966809246425
42,lstm_normal,pval_esr_v3,0.8979601012110032
42,lstm_student,pval_esr_v3,0.9060281720526635
42,gru_normal,pval_esr_v3,0.8555590703632256
42,gru_student,pval_esr_v3,0.8688266892280677
42,bekk_lstm_vector,pval_esr_v3,0.8302942972299466
42,bekk_lstm_scalar,pval_esr_v3,0.9188262829483629
42,bekk_lstm_mix,pval_esr_v3,0.971123252096559
42,neural_bekk_asym_diag,pval_esr_v3,0.849044539163212
42,bekk_symmetric,pval_esr_v3,0.9147093983252118
42,bekk_asymmetric,pval_esr_v3,0.8985419186854717
42,dcc,pval_esr_v3,0.8803966837274433
42,adcc,pval_esr_v3,0.8803966809246425
0,lstm_normal,mean_fz_loss,-2.8699954344792915
0,lstm_student,mean_fz_loss,-2.8401938652215106
0,gru_normal,mean_fz_loss,-2.866210182561566
0,gru_student,mean_fz_loss,-2.822145552770953
0,bekk_lstm_vector,mean_fz_loss,-2.85583238422888
0,bekk_lstm_scalar,mean_fz_loss,-2.909400646368453
0,bekk_lstm_mix,mean_fz_loss,-2.8826212579615382
0,neural_bekk_asym_diag,mean_fz_loss,-2.8809043704196466
0,bekk_symmetric,mean_fz_loss,-2.8461194356256123
0,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
0,dcc,mean_fz_loss,-2.8151895691394064
0,adcc,mean_fz_loss,-2.8151895674951373
1,lstm_normal,mean_fz_loss,-2.7947317925086987
1,lstm_student,mean_fz_loss,-2.7950065508796325
1,gru_normal,mean_fz_loss,-2.8757081265167628
1,gru_student,mean_fz_loss,-2.854818368288063
1,bekk_lstm_vector,mean_fz_loss,-2.870945679772025
1,bekk_lstm_scalar,mean_fz_loss,-2.899506409916926
1,bekk_lstm_mix,mean_fz_loss,-2.8797015756907203
1,neural_bekk_asym_diag,mean_fz_loss,-2.9280687289364553
1,bekk_symmetric,mean_fz_loss,-2.8461194356256123
1,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
1,dcc,mean_fz_loss,-2.8151895691394064
1,adcc,mean_fz_loss,-2.8151895674951373
2,lstm_normal,mean_fz_loss,-2.8411854634617377
2,lstm_student,mean_fz_loss,-2.826095690207373
2,gru_normal,mean_fz_loss,-2.867919754358262
2,gru_student,mean_fz_loss,-2.8712378795015128
2,bekk_lstm_vector,mean_fz_loss,-2.8777686744918123
2,bekk_lstm_scalar,mean_fz_loss,-2.8676384313986483
2,bekk_lstm_mix,mean_fz_loss,-2.9004319789738524
2,neural_bekk_asym_diag,mean_fz_loss,-2.9026648632370105
2,bekk_symmetric,mean_fz_loss,-2.8461194356256123
2,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
2,dcc,mean_fz_loss,-2.8151895691394064
2,adcc,mean_fz_loss,-2.8151895674951373
3,lstm_normal,mean_fz_loss,-2.8400598639323595
3,lstm_student,mean_fz_loss,-2.824434338776896
3,gru_normal,mean_fz_loss,-2.862158890273353
3,gru_student,mean_fz_loss,-2.849599562203575
3,bekk_lstm_vector,mean_fz_loss,-2.866391435845969
3,bekk_lstm_scalar,mean_fz_loss,-2.8686565250853144
3,bekk_lstm_mix,mean_fz_loss,-2.8951187235386278
3,neural_bekk_asym_diag,mean_fz_loss,-2.88663318162418
3,bekk_symmetric,mean_fz_loss,-2.8461194356256123
3,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
3,dcc,mean_fz_loss,-2.8151895691394064
3,adcc,mean_fz_loss,-2.8151895674951373
4,lstm_normal,mean_fz_loss,-2.874497229275111
4,lstm_student,mean_fz_loss,-2.843849012331378
4,gru_normal,mean_fz_loss,-2.9084342632038873
4,gru_student,mean_fz_loss,-2.8662580843057133
4,bekk_lstm_vector,mean_fz_loss,-2.8672465109252876
4,bekk_lstm_scalar,mean_fz_loss,-2.8942800471277033
4,bekk_lstm_mix,mean_fz_loss,-2.893867883356733
4,neural_bekk_asym_diag,mean_fz_loss,-2.9186294086417046
4,bekk_symmetric,mean_fz_loss,-2.8461194356256123
4,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
4,dcc,mean_fz_loss,-2.8151895691394064
4,adcc,mean_fz_loss,-2.8151895674951373
5,lstm_normal,mean_fz_loss,-2.8200440168030285
5,lstm_student,mean_fz_loss,-2.7770002365023836
5,gru_normal,mean_fz_loss,-2.883684320646216
5,gru_student,mean_fz_loss,-2.843657427505362
5,bekk_lstm_vector,mean_fz_loss,-2.8660662465537863
5,bekk_lstm_scalar,mean_fz_loss,-2.887248277478362
5,bekk_lstm_mix,mean_fz_loss,-2.8880154581762785
5,neural_bekk_asym_diag,mean_fz_loss,-2.886476016074213
5,bekk_symmetric,mean_fz_loss,-2.8461194356256123
5,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
5,dcc,mean_fz_loss,-2.8151895691394064
5,adcc,mean_fz_loss,-2.8151895674951373
6,lstm_normal,mean_fz_loss,-2.8680932101745853
6,lstm_student,mean_fz_loss,-2.7946200487708195
6,gru_normal,mean_fz_loss,-2.8693043468166612
6,gru_student,mean_fz_loss,-2.8411701709365778
6,bekk_lstm_vector,mean_fz_loss,-2.8692294816811286
6,bekk_lstm_scalar,mean_fz_loss,-2.915884001414216
6,bekk_lstm_mix,mean_fz_loss,-2.9020314262151006
6,neural_bekk_asym_diag,mean_fz_loss,-2.9161538080321683
6,bekk_symmetric,mean_fz_loss,-2.8461194356256123
6,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
6,dcc,mean_fz_loss,-2.8151895691394064
6,adcc,mean_fz_loss,-2.8151895674951373
7,lstm_normal,mean_fz_loss,-2.8385990749778385
7,lstm_student,mean_fz_loss,-2.822837565931711
7,gru_normal,mean_fz_loss,-2.8012387513382895
7,gru_student,mean_fz_loss,-2.812145334854297
7,bekk_lstm_vector,mean_fz_loss,-2.8335205078976995
7,bekk_lstm_scalar,mean_fz_loss,-2.882027848984307
7,bekk_lstm_mix,mean_fz_loss,-2.88991674795702
7,neural_bekk_asym_diag,mean_fz_loss,-2.9220382886066623
7,bekk_symmetric,mean_fz_loss,-2.8461194356256123
7,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
7,dcc,mean_fz_loss,-2.8151895691394064
7,adcc,mean_fz_loss,-2.8151895674951373
8,lstm_normal,mean_fz_loss,-2.8364073190997416
8,lstm_student,mean_fz_loss,-2.8222706567828286
8,gru_normal,mean_fz_loss,-2.889301855356503
8,gru_student,mean_fz_loss,-2.8800662462757685
8,bekk_lstm_vector,mean_fz_loss,-2.883760408344705
8,bekk_lstm_scalar,mean_fz_loss,-2.8955462998933594
8,bekk_lstm_mix,mean_fz_loss,-2.8997177089705284
8,neural_bekk_asym_diag,mean_fz_loss,-2.878296208032183
8,bekk_symmetric,mean_fz_loss,-2.8461194356256123
8,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
8,dcc,mean_fz_loss,-2.8151895691394064
8,adcc,mean_fz_loss,-2.8151895674951373
9,lstm_normal,mean_fz_loss,-2.799801157758505
9,lstm_student,mean_fz_loss,-2.793997963061423
9,gru_normal,mean_fz_loss,-2.859577764461775
9,gru_student,mean_fz_loss,-2.85242668421913
9,bekk_lstm_vector,mean_fz_loss,-2.86504587508708
9,bekk_lstm_scalar,mean_fz_loss,-2.885575450595697
9,bekk_lstm_mix,mean_fz_loss,-2.9101568904603736
9,neural_bekk_asym_diag,mean_fz_loss,-2.8547546204015486
9,bekk_symmetric,mean_fz_loss,-2.8461194356256123
9,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
9,dcc,mean_fz_loss,-2.8151895691394064
9,adcc,mean_fz_loss,-2.8151895674951373
42,lstm_normal,mean_fz_loss,-2.8393221018886545
42,lstm_student,mean_fz_loss,-2.8177709907506614
42,gru_normal,mean_fz_loss,-2.8808406644040714
42,gru_student,mean_fz_loss,-2.8658548360619465
42,bekk_lstm_vector,mean_fz_loss,-2.8260114460886236
42,bekk_lstm_scalar,mean_fz_loss,-2.874096304508113
42,bekk_lstm_mix,mean_fz_loss,-2.8750036565245862
42,neural_bekk_asym_diag,mean_fz_loss,-2.8568275748185648
42,bekk_symmetric,mean_fz_loss,-2.8461194356256123
42,bekk_asymmetric,mean_fz_loss,-2.8432903995653662
42,dcc,mean_fz_loss,-2.8151895691394064
42,adcc,mean_fz_loss,-2.8151895674951373
