lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.7902227280702685,-2.7153488852749477,-2.7405136400756596,-2.7243456598423643,-2.9041925988670463,-2.781545669793115,-2.856234503510792,-2.8388493264748664,-2.8848239911901685,-2.8673702891722823,-2.8752791213503457,-2.875279117386081
-2.865871292717323,-2.7752657269625103,-2.7480656649893844,-2.7403179473626227,-2.8925970621146435,-2.787149322292021,-2.851256042536085,-2.8488218730082076,-2.9001625991516775,-2.881891453960115,-2.889317159829926,-2.889317156205073
-2.850375971719531,-2.77501690329712,-2.700869119486536,-2.680022502903255,-2.85195262576086,-2.7603333473775575,-2.7995276049211637,-2.7772097708419645,-2.851819104693945,-2.844660823967335,-2.869854518730421,-2.8698545137043103
-2.7866176290811873,-2.7290750886690542,-2.687600635891843,-2.662886836824354,-2.8906878111075636,-2.7747768068481875,-2.8124125879815542,-2.7955344426345854,-2.858851682620804,-2.851279339598562,-2.885253587018834,-2.88525358176934
-2.722263463211738,-2.6287545667078973,-2.6998932300879193,-2.666733687065074,-2.847727670388446,-2.7733026918501142,-2.7836148558601557,-2.7895948595744335,-2.851937784348942,-2.842680943054349,-2.8751524781420352,-2.875152472815762
-2.736752262904462,-2.6761745883880153,-2.6954864173384188,-2.669578475445288,0.19822794372759756,-2.0546444089264124,-1.4537765950228345,-0.17730931463935828,4.696234975583476,3.144534742715818,6.453031509984955,6.453030987038062
-2.6837665649342144,-2.638393716179127,-2.6276223535967165,-2.6029387655071767,-2.467102761124714,-2.569963011112813,-2.4318739007769565,-2.6922619866682047,-2.7775842987731933,-2.801980845612714,-2.660098515014844,-2.660098511060684
-2.728515562742875,-2.633162554984018,-2.593305218269707,-2.5628413185937333,-2.55501049267144,-2.5949568475812392,-2.506002173747434,-2.7094105132937587,-2.783294761997723,-2.807485779818076,-2.68170636489662,-2.6817063606752107
-2.804463493662758,-2.733643913244105,-2.568632732966984,-2.5435910442601823,-2.5972614546247494,-2.6089793705653537,-2.5601791387870265,-2.7181520350353487,-2.7954084678265936,-2.8180511932238548,-2.6974405755122315,-2.6974405713176504
-2.776000571709132,-2.700315070775263,-2.565098423632784,-2.541795204504326,-2.643038735125841,-2.632559570412673,-2.6221028550734125,-2.727729011550254,-2.8068828121591647,-2.827832624744273,-2.715486417824897,-2.715486413444415
-2.7504455351435833,-2.6449273138964062,-2.562224273621891,-2.539926598995576,-2.5935227940015846,-2.613138699174861,-2.6030603260435035,-2.6706489172883208,-2.771736844993287,-2.7961575679505026,-2.7067690350547773,-2.706769029869598
-2.6962566138348625,-2.602062829101572,-2.5573275583478425,-2.538776930900643,-2.6393117173664624,-2.620606655840583,-2.6525265894709062,-2.68892713246358,-2.7851906334789667,-2.808061119671085,-2.7092887521062097,-2.709288747445917
-2.7348342595678865,-2.654661249611355,-2.573703373211737,-2.553833382238853,-2.6978005271082166,-2.6499109677239336,-2.7193039314916083,-2.7161236529722554,-2.797679977920959,-2.819046027094626,-2.7315862319838495,-2.7315862271715936
-2.824383178072206,-2.74095058935027,-2.6123843399339832,-2.5919763698317624,-2.7545300540035873,-2.7025500459831333,-2.7814811106479267,-2.7487714862529615,-2.8100717810682956,-2.8302920609044895,-2.75929327063891,-2.759293265527086
-2.820049415508421,-2.724205911422774,-2.6441247985289014,-2.6239323408659776,-2.801452624231209,-2.741724452921317,-2.8362276567620706,-2.7823928735834835,-2.822655588958647,-2.841509087444776,-2.775633241080091,-2.7756332359123412
-2.8236352053921934,-2.717748042031582,-2.6723534794494723,-2.6520532536105463,-2.789042930133827,-2.77221103499529,-2.854916526891703,-2.790723522958797,-2.8157000291382577,-2.8350507948502477,-2.7810323891137827,-2.781032383541526
-2.8306039241593206,-2.7214992525351933,-2.712264468570387,-2.6898471469280363,-2.8133563173477096,-2.818152928139262,-2.91224882439346,-2.822471892008182,-2.8239653050975173,-2.8424638009161725,-2.8041026064494674,-2.8041026006167313
-2.905090861028036,-2.827797035549593,-2.7665891595296364,-2.7461020475771343,-2.8382240301717303,-2.863229429821835,-2.946049145603282,-2.8534606899490984,-2.8364069386226807,-2.8539570016368807,-2.8306604604468024,-2.830660454304708
-2.9372757225879553,-2.8823583039669187,-2.8107946547987264,-2.7890639220045736,-2.85116017159732,-2.901866272252927,-2.951059231576717,-2.8651670673677234,-2.839454970442215,-2.857218376269893,-2.8480417321885643,-2.8480417256221786
-2.9163137657768257,-2.8418862462405343,-2.8236985912137547,-2.813982527571498,-2.8821897306325113,-2.9235454330397883,-2.9590688529316322,-2.9263951184990313,-2.8399453123424103,-2.859429081277515,-2.8629042276483005,-2.862904220866719
-2.8446209772501745,-2.7455261197603256,-2.8266276118097737,-2.8010795128371977,-2.778457346674772,-2.8438638649543355,-2.8208257392014318,-2.8893255721352484,-2.8139790379792617,-2.832332689107895,-2.808151996310745,-2.808151990251309
-2.8643064233782476,-2.7427815729448826,-2.832762529570917,-2.801433014445174,-2.827563562380157,-2.873875928512259,-2.873469999246871,-2.8898008888131796,-2.8220951327390984,-2.837622099994819,-2.8304703824646325,-2.830470376074379
-2.7741703426981075,-2.6882214793465002,-2.811706712332188,-2.796080119845273,-2.8298526388549488,-2.8608843616640547,-2.867710426425713,-2.8778949561486664,-2.8347400544612547,-2.8504151613783137,-2.8293870753536585,-2.8293870696640067
