Date,^GSPC,^TNX
1995-09-01,563.8400268554688,6.210000038146973
1995-09-05,569.1699829101562,6.163000106811523
1995-09-06,570.1699829101562,6.168000221252441
1995-09-07,570.2899780273438,6.201000213623047
1995-09-08,572.6799926757812,6.234000205993652
1995-09-11,573.9099731445312,6.2220001220703125
1995-09-12,576.510009765625,6.150000095367432
1995-09-13,578.77001953125,6.175000190734863
1995-09-14,583.6099853515625,6.071000099182129
1995-09-15,583.3499755859375,6.104000091552734
1995-09-18,582.77001953125,6.165999889373779
1995-09-19,584.2000122070312,6.132999897003174
1995-09-20,586.77001953125,6.09499979019165
1995-09-21,583.0,6.199999809265137
1995-09-22,581.72998046875,6.232999801635742
1995-09-25,581.8099975585938,6.229000091552734
1995-09-26,581.4099731445312,6.258999824523926
1995-09-27,581.0399780273438,6.270999908447266
1995-09-28,585.8699951171875,6.258999824523926
1995-09-29,584.4099731445312,6.1570000648498535
1995-10-02,581.719970703125,6.144000053405762
1995-10-03,582.3400268554688,6.114999771118164
1995-10-04,581.469970703125,6.085000038146973
1995-10-05,582.6300048828125,6.068999767303467
1995-10-06,582.489990234375,6.059999942779541
1995-10-10,577.52001953125,6.064000129699707
1995-10-11,579.4600219726562,6.076000213623047
1995-10-12,583.0999755859375,6.046999931335449
1995-10-13,584.5,5.939000129699707
1995-10-16,583.030029296875,5.954999923706055
1995-10-17,586.780029296875,5.942999839782715
1995-10-18,587.4400024414062,5.9670000076293945
1995-10-19,590.6500244140625,5.959000110626221
1995-10-20,587.4600219726562,6.017000198364258
1995-10-23,585.0599975585938,6.050000190734863
1995-10-24,586.5399780273438,5.995999813079834
1995-10-25,582.469970703125,5.991000175476074
1995-10-26,576.719970703125,6.050000190734863
1995-10-27,579.7000122070312,6.02400016784668
1995-10-30,583.25,6.02400016784668
1995-10-31,581.5,6.002999782562256
1995-11-01,584.219970703125,5.961999893188477
1995-11-02,589.719970703125,5.9029998779296875
1995-11-03,590.5700073242188,5.914999961853027
1995-11-06,588.4600219726562,5.940000057220459
1995-11-07,586.3200073242188,5.9730000495910645
1995-11-08,591.7100219726562,5.9029998779296875
1995-11-09,593.260009765625,5.952000141143799
1995-11-10,592.719970703125,5.985000133514404
1995-11-13,592.2999877929688,5.955999851226807
1995-11-14,589.2899780273438,5.952000141143799
1995-11-15,593.9600219726562,5.980999946594238
1995-11-16,597.3400268554688,5.914000034332275
1995-11-17,600.0700073242188,5.896999835968018
1995-11-20,596.8499755859375,5.914000034332275
1995-11-21,600.239990234375,5.934000015258789
1995-11-22,598.4000244140625,5.925000190734863
1995-11-24,599.969970703125,5.895999908447266
